Animal	Sex	Farrowing Group	Line	Sire	Sire Line	Week 8 Weigh Date	Week 8 Weight	Weight Date	Weight	Week 22 Weigh Date	Week 22 Weight	Weight Date_2	Weight_2	Disposal Date	Disposal Code	Disposal Reason
201057306	1	201006	123	200930810	123	01/04/11	39.6	01/04/11	39.6	04/13/11	220.6	04/13/11	220.6	04/28/11	4	SRSL
201057307	1	201006	123	200930810	123	01/04/11	36.9	01/04/11	36.9	04/13/11	237	04/13/11	237	04/28/11	4	SRSL
201057308	1	201006	123	200930810	123	01/04/11	32.4	01/04/11	32.4	04/13/11	200.1	04/13/11	200.1	05/06/11	4	SRSL
201057401	2	201006	123	200932410	123	01/04/11	42	01/04/11	42	04/13/11	205.6	04/13/11	205.6	05/06/11	4	SRSL
201057402	2	201006	123	200932410	123	01/04/11	38	01/04/11	38	04/13/11	192.9	04/13/11	192.9	05/17/11	4	SRSL
201057403	2	201006	123	200932410	123	01/04/11	36.9	01/04/11	36.9	04/13/11	171.5	04/13/11	171.5	05/17/11	4	SRSL
201057404	1	201006	123	200932410	123	01/04/11	36.8	01/04/11	36.8	04/13/11	206	04/13/11	206	05/06/11	4	SRSL
201057405	1	201006	123	200932410	123	01/04/11	39.7	01/04/11	39.7	04/13/11	207.4	04/13/11	207.4	05/06/11	4	SRSL
201057406	1	201006	123	200932410	123	01/04/11	36.9	01/04/11	36.9	04/13/11	196.1	04/13/11	196.1	05/17/11	4	SRSL
201057502	1	201006	123	200928208	123	01/04/11	39.3	01/04/11	39.3	04/13/11	200.1	04/13/11	200.1	05/06/11	4	SRSL
201057503	1	201006	123	200928208	123	01/04/11	42.7	01/04/11	42.7	04/13/11	218.4	04/13/11	218.4	04/28/11	4	SRSL
201057504	1	201006	123	200928208	123	01/04/11	31.1	01/04/11	31.1	04/13/11	198.8	04/13/11	198.8	05/06/11	4	SRSL
201057901	2	201006	123	200932410	123	01/04/11	29.3	01/04/11	29.3	04/13/11	178.9	04/13/11	178.9	09/27/11	6	SLRE
201057902	2	201006	123	200932410	123	01/04/11	29.3	01/04/11	29.3	04/13/11	186.6	04/13/11	186.6	09/20/11	6	SLRE
201057903	2	201006	123	200932410	123	01/04/11	32.5	01/04/11	32.5	04/13/11	166	04/13/11	166	09/13/11	6	SLRE
201057904	2	201006	123	200932410	123	01/04/11	26	01/04/11	26	04/13/11	151	04/13/11	151	09/13/11	6	SLRE
201057905	1	201006	123	200932410	123	01/04/11	34.6	01/04/11	34.6	04/13/11	187.8	04/13/11	187.8	05/17/11	4	SRSL
201057906	1	201006	123	200932410	123	01/04/11	30	01/04/11	30	04/13/11	180.6	04/13/11	180.6	05/17/11	4	SRSL
201058001	2	201006	123	200933609	123	01/04/11	25	01/04/11	25	04/13/11	145.1	04/13/11	145.1	09/20/11	6	SLRE
201058002	5	201006	123	200933609	123	01/04/11	29.7	01/04/11	29.7	04/13/11	181.3	04/13/11	181.3	05/17/11	4	SRSL
201058003	1	201006	123	200933609	123	01/04/11	33.1	01/04/11	33.1	04/13/11	187.7	04/13/11	187.7	05/17/11	4	SRSL
201058201	2	201006	123	200930810	123	01/04/11	24.3	01/04/11	24.3	04/13/11	139.6	04/13/11	139.6	09/20/11	6	SLRE
201058202	1	201006	123	200930810	123	01/04/11	37.6	01/04/11	37.6			01/04/11	37.6	04/06/11	7	CRIP
201058203	1	201006	123	200930810	123	01/04/11	34.8	01/04/11	34.8	04/13/11	202.9	04/13/11	202.9	05/06/11	4	SRSL
